Shoe,Colorway,Date,Player,Min,Points,Rebounds,Assists,Steals,Blocks
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-09,Talen Horton-Tucker,9,3,0,0,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-09,Devonte' Graham,11,8,2,0,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-09,Bradley Beal,37,25,1,4,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-08,Mike Conley,32,9,3,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-08,Brandon Ingram,34,17,7,5,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-08,Cam Whitmore,23,13,8,0,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-07,Obi Toppin,14,2,3,0,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-07,Bam Adebayo,37,14,9,5,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-07,Jaime Jaquez Jr.,27,13,6,2,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-07,Harrison Barnes,30,17,1,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-07,Peyton Watson,17,11,4,1,1,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-07,Bradley Beal,33,20,2,8,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-07,Mike Conley,30,5,5,4,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-06,Cam Whitmore,23,17,2,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-06,Brice Sensabaugh,29,15,12,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-06,Talen Horton-Tucker,24,8,3,5,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-06,Harrison Barnes,15,11,0,0,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-05,Bradley Beal,36,16,6,6,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-05,Obi Toppin,17,14,2,0,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-05,Brandon Ingram,25,12,3,6,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-05,Jaime Jaquez Jr.,26,11,6,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-05,Bam Adebayo,35,18,7,1,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-04,Mike Conley,28,19,2,7,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-04,Talen Horton-Tucker,15,9,1,3,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-04,Harrison Barnes,24,10,1,1,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-03,Obi Toppin,16,2,2,0,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-03,Mike Conley,27,0,7,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-03,Paolo Banchero,32,29,8,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-02,Bam Adebayo,34,23,7,3,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-02,Jaime Jaquez Jr.,29,12,4,1,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-02,Bradley Beal,20,7,2,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-01,Brandon Ingram,30,34,8,6,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-01,Obi Toppin,15,5,2,0,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-01,Mike Conley,35,14,3,8,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-03-01,Harrison Barnes,40,14,2,0,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-29,Jaime Jaquez Jr.,26,3,4,5,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-28,Mike Conley,27,4,5,7,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-28,Brandon Ingram,28,30,6,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-28,Obi Toppin,23,16,6,2,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-28,Harrison Barnes,19,7,4,3,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-27,Bam Adebayo,33,13,9,2,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-27,Mike Conley,19,16,0,1,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-27,Brandon Ingram,33,24,6,5,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-26,Harrison Barnes,19,10,2,0,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-26,Bam Adebayo,36,28,10,7,2,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-26,Obi Toppin,18,4,3,0,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-25,Harrison Barnes,35,22,2,1,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-25,Obi Toppin,18,8,2,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-25,Brandon Ingram,38,22,3,6,3,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-25,Cam Whitmore,16,12,3,0,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-24,Mike Conley,29,14,3,3,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-23,Bam Adebayo,36,24,7,1,1,3
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-23,Mike Conley,27,9,2,2,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-23,Peyton Watson,17,8,4,0,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-22,Peyton Watson,22,11,5,1,1,4
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-22,Paolo Banchero,33,12,6,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-22,Obi Toppin,16,9,6,3,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-18,Bam Adebayo,16,3,2,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-18,Paolo Banchero,18,6,9,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-15,Mike Conley,22,12,4,3,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-14,Obi Toppin,25,15,5,0,2,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-14,Bruce Brown,26,12,3,3,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-14,Brandon Ingram,34,18,3,8,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-14,Talen Horton-Tucker,15,7,2,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-13,Mike Conley,26,7,4,6,2,3
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-13,Bradley Beal,4,5,1,0,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-13,Jaime Jaquez Jr.,27,12,3,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-12,Bruce Brown,31,12,5,4,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-12,Obi Toppin,16,6,4,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-12,Brandon Ingram,36,16,2,6,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-12,Peyton Watson,21,5,4,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-12,Talen Horton-Tucker,16,13,3,4,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-12,Mike Conley,24,5,4,7,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-10,Brandon Ingram,36,17,4,9,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-10,Bradley Beal,34,15,6,5,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-10,Bruce Brown,19,2,2,0,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-10,Obi Toppin,16,9,2,0,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-09,Bruce Brown,22,11,3,0,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-09,Peyton Watson,20,4,3,1,1,3
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-09,Brandon Ingram,34,22,7,7,0,3
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-08,Bradley Beal,36,30,2,7,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-08,Mike Conley,30,18,5,9,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-08,Obi Toppin,20,7,1,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-07,Bam Adebayo,28,20,5,2,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-07,Brandon Ingram,35,15,8,6,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-07,Bruce Brown,21,12,3,4,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-06,Obi Toppin,16,3,4,4,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-06,Bam Adebayo,29,14,8,3,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-06,Bradley Beal,37,25,10,3,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-06,Mike Conley,36,9,0,8,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-05,Bruce Brown,26,9,3,3,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-05,Brandon Ingram,29,41,6,9,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-04,Paolo Banchero,34,20,6,7,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-04,Bradley Beal,31,43,2,6,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-04,Bruce Brown,17,2,0,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-04,Mike Conley,24,8,3,9,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-04,Obi Toppin,11,0,1,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-04,Jaime Jaquez Jr.,25,7,4,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-02,Brandon Ingram,36,19,4,6,2,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-02,Mike Conley,28,4,5,9,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-02,Bam Adebayo,32,20,14,1,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-02,Bradley Beal,39,14,4,10,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-02,Obi Toppin,17,6,4,1,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-02,Bruce Brown,25,5,5,4,2,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-02,Shabazz Napier,27,7,2,7,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-02-01,Obi Toppin,21,12,3,2,1,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-31,Bradley Beal,36,12,4,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-31,Peyton Watson,20,9,4,1,2,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-31,Paolo Banchero,35,25,9,7,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-31,Mike Conley,25,10,4,3,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-31,Shabazz Napier,28,16,2,3,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-31,Bam Adebayo,31,16,11,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-31,Cam Whitmore,20,17,0,0,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-31,Brandon Ingram,36,24,10,4,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-30,Obi Toppin,21,11,8,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-30,Bruce Brown,37,19,7,3,3,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-29,Peyton Watson,23,6,4,2,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-29,Brandon Ingram,36,28,7,6,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-29,Jaime Jaquez Jr.,25,2,3,1,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-29,Bradley Beal,38,19,5,7,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-28,Obi Toppin,16,3,0,2,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-28,Bruce Brown,36,11,9,2,2,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-28,Bradley Beal,35,9,5,6,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-27,Brandon Ingram,27,26,6,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-27,Peyton Watson,20,9,3,3,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-26,Obi Toppin,33,23,11,3,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-26,Bradley Beal,34,12,4,3,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-26,Bruce Brown,31,9,9,2,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-25,Peyton Watson,23,7,4,3,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-25,Mike Conley,32,10,2,4,2,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-25,Obi Toppin,19,13,5,0,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-24,Bradley Beal,36,20,7,7,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-23,Obi Toppin,16,4,2,0,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-22,Bruce Brown,21,7,3,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-22,Bradley Beal,37,18,4,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-21,Obi Toppin,25,13,6,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-21,Bradley Beal,38,25,4,3,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-21,Peyton Watson,12,2,3,2,0,3
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-21,Paolo Banchero,31,20,10,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-20,Mike Conley,28,3,3,4,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-20,Cam Whitmore,26,17,5,1,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-19,Peyton Watson,20,9,2,0,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-19,Obi Toppin,11,0,0,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-19,Bradley Beal,30,13,7,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-18,Mike Conley,29,17,4,10,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-18,Obi Toppin,24,10,3,4,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-17,Mike Conley,29,8,3,7,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-16,Bradley Beal,38,13,3,5,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-15,Paolo Banchero,32,20,6,3,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-15,Obi Toppin,13,2,3,2,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-15,James Johnson,0,0,0,0,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-14,Bradley Beal,37,23,4,5,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-14,Mike Conley,31,6,2,5,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-14,Obi Toppin,25,11,3,1,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-13,Paolo Banchero,36,20,9,8,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-12,Obi Toppin,20,18,7,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-12,Mike Conley,20,9,4,10,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-12,Peyton Watson,15,8,3,0,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-11,Bradley Beal,32,37,6,4,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-10,Obi Toppin,27,15,7,3,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-09,Mike Conley,30,11,3,10,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-08,Obi Toppin,19,13,0,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-08,Bradley Beal,34,15,3,2,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-07,Mike Conley,32,9,1,7,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-07,Bradley Beal,37,12,6,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-06,Obi Toppin,23,10,3,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-05,Bradley Beal,36,25,8,9,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-05,James Johnson,8,2,1,1,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-05,Obi Toppin,22,9,3,2,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-05,Mike Conley,25,8,2,5,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-03,Bam Adebayo,38,15,7,5,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-03,Bradley Beal,40,21,5,4,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-03,Obi Toppin,26,15,8,4,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-03,Mike Conley,25,7,0,9,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-02,Paolo Banchero,34,27,12,6,2,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-01,Obi Toppin,29,11,3,2,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-01,Mike Conley,28,5,2,5,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2024-01-01,Bradley Beal,34,21,4,1,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-31,Bradley Beal,34,25,1,2,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-30,Obi Toppin,19,9,8,2,0,3
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-30,Mike Conley,33,15,4,7,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-29,Bradley Beal,29,6,3,7,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-28,Bam Adebayo,35,17,11,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-28,Mike Conley,28,10,2,6,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-28,Obi Toppin,24,3,12,0,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-26,Obi Toppin,14,7,2,3,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-26,Mike Conley,24,17,2,4,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-25,Bam Adebayo,36,26,15,5,0,3
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-23,Paolo Banchero,36,34,7,4,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-23,Obi Toppin,24,3,6,0,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-23,Mike Conley,31,12,7,9,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-22,Bam Adebayo,38,18,11,6,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-21,Mike Conley,30,16,1,8,2,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-21,Obi Toppin,28,22,5,1,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-20,Mike Conley,25,9,0,4,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-20,Obi Toppin,22,6,4,0,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-18,Obi Toppin,30,14,3,4,0,2
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-18,Mike Conley,32,14,1,6,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-16,Mike Conley,24,5,2,9,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-15,Bradley Beal,4,6,0,1,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-14,Mike Conley,29,14,2,3,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-13,Bradley Beal,33,14,1,4,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-12,Bradley Beal,27,16,3,3,1,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-11,Mike Conley,27,17,5,7,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-08,Mike Conley,32,19,4,7,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-06,Mike Conley,32,18,4,4,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-12-02,Mike Conley,34,14,5,10,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-30,Mike Conley,29,8,3,7,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-30,Bam Adebayo,12,7,4,2,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-28,Mike Conley,37,9,2,8,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-26,Mike Conley,32,18,4,10,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-24,Mike Conley,30,6,3,9,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-22,Mike Conley,22,5,0,8,3,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-20,Mike Conley,27,11,1,5,0,1
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-18,Mike Conley,30,5,3,5,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-15,Mike Conley,22,14,2,3,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-14,Mike Conley,30,13,2,8,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-12,Mike Conley,30,8,5,9,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-10,Mike Conley,31,11,3,6,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-08,Mike Conley,21,12,4,4,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-06,Mike Conley,36,8,2,3,2,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-04,Mike Conley,28,7,3,6,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-11-01,Mike Conley,27,17,3,6,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-10-30,Mike Conley,28,6,2,3,0,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-10-28,Mike Conley,28,14,4,5,1,0
Air Jordan 38 Low,Air Jordan 38 Low,2023-10-25,Mike Conley,30,11,4,3,1,1
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2025-03-02,Russell Westbrook,35,12,3,6,2,1
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-03-29,Russell Westbrook,17,5,3,5,1,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-03-25,Russell Westbrook,18,14,4,7,0,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-03-01,Russell Westbrook,10,6,0,1,0,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-02-25,Russell Westbrook,18,8,4,2,1,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-02-04,Russell Westbrook,15,5,1,2,1,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-02-02,Russell Westbrook,25,23,3,9,2,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-31,Russell Westbrook,21,9,3,7,0,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-29,Russell Westbrook,22,13,4,3,0,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-27,Russell Westbrook,15,4,4,5,0,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-23,Russell Westbrook,17,16,6,3,2,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-21,Russell Westbrook,31,23,9,6,1,1
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-10,Russell Westbrook,14,6,0,3,0,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-08,Russell Westbrook,14,9,2,7,2,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-03,Russell Westbrook,18,6,5,2,2,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2024-01-01,Russell Westbrook,17,8,4,3,2,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-29,Russell Westbrook,20,14,6,6,0,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-28,Tim Hardaway Jr.,32,32,3,3,2,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-26,Russell Westbrook,27,14,11,6,2,1
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-23,Russell Westbrook,20,12,5,5,0,1
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-20,Russell Westbrook,23,10,6,3,2,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-18,Russell Westbrook,17,10,4,5,1,1
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-16,Russell Westbrook,15,10,6,4,1,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-12,Russell Westbrook,20,8,7,3,0,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-12-11,Russell Westbrook,16,12,2,6,0,1
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-11-29,Russell Westbrook,19,9,5,8,1,0
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-11-27,Russell Westbrook,26,14,11,3,0,1
Jordan Why Not? Zer0.4,Jordan Why Not? Zer0.4,2023-11-25,Russell Westbrook,25,14,8,7,0,0
Puma MB.02,Puma MB.02 Oreo,2025-03-20,Joffrey Lauvergne,14,6,1,0,1,0
Puma MB.02,Puma MB.02 Oreo,2025-03-13,Joffrey Lauvergne,27,20,9,3,1,0
Puma MB.02,Puma MB.02 Oreo,2025-03-07,Joffrey Lauvergne,16,10,3,2,0,0
Puma MB.02,Puma MB.02 Oreo,2025-02-06,Joffrey Lauvergne,19,12,6,0,1,0
Puma MB.02,Puma MB.02 Oreo,2025-02-04,Joffrey Lauvergne,23,8,9,2,1,0
Puma MB.02,Puma MB.02 Oreo,2025-01-30,Joffrey Lauvergne,17,12,4,0,0,0
Puma MB.02,Puma MB.02,2025-01-24,Joffrey Lauvergne,10,6,4,2,1,0
Puma MB.02,Puma MB.02,2024-12-17,Joffrey Lauvergne,24,17,9,0,0,1
Puma MB.02,Puma MB.02,2024-12-13,Joffrey Lauvergne,15,4,3,3,0,0
Puma MB.02,Puma MB.02,2024-12-06,Joffrey Lauvergne,27,19,6,0,0,1
Puma MB.02,Puma MB.02,2024-12-03,Joffrey Lauvergne,12,7,2,1,3,0
Puma MB.02,Puma MB.02,2024-11-29,Joffrey Lauvergne,19,18,2,0,0,0
Puma MB.02,Puma MB.02,2024-11-21,Joffrey Lauvergne,26,12,5,3,0,0
Puma MB.02,Puma MB.02,2024-11-14,Joffrey Lauvergne,23,13,10,1,0,1
